Sender Reputation,Email Subject,Email Body,Attachment Type,Links in Email,Email Header Info,Time of Arrival,Email Recipients,Spam/Phishing Indicators,Metadata Creation Date,Metadata Modification Date,Email Length,Number of Attachments,Time Since Last Email,Frequency of Email,Subjectivity Score,Number of Recipients,Time of Day,Label
0.286406829860831,account update,meeting,.pdf,0,0.9379208998918395,0.524201562292583,2,0,2024-03-03 02:00:08.170069,2024-03-30 02:00:08.170069,279,3,16,4,0.6981207390091446,2,evening,0
0.1500353362417315,suspicious activity detected,security alert,.zip,1,0.804917058748248,0.08628009948403925,7,0,2023-05-23 15:53:49.086192,2023-12-05 15:53:49.086192,785,1,6,5,0.30007893865970137,6,evening,1
0.1709318067651091,welcome,confirmation,.png,0,0.8618887357517608,0.8890562028835942,9,0,2023-07-23 06:14:00.324527,2023-10-26 06:14:00.324527,194,2,29,3,0.6729212300467726,8,morning,0
0.5373981256439968,please find attached,newsletter,.txt,0,0.6272093495294763,0.05828244555129558,2,0,2023-07-10 00:45:04.083973,2024-07-06 00:45:04.083973,197,4,24,3,0.7751666242906147,1,afternoon,0
0.6686931199477619,invoice,survey response required,.jpg,0,0.4781264528617776,0.9155106402380462,2,0,2023-11-04 05:43:47.317406,2024-08-29 05:43:47.317406,192,3,12,2,0.19384686728184797,8,afternoon,0
0.5787453929752844,newsletter,meeting,.doc,0,0.49233885335026084,0.8564644880999097,2,0,2024-03-15 07:04:44.136867,2025-01-15 07:04:44.136867,59,4,18,1,0.4038955533572067,6,morning,0
0.5098013195308102,suspicious activity detected,immediate action needed,.dll,1,0.8811454242468802,0.10020857039062547,4,0,2023-09-09 06:40:12.664406,2024-05-06 06:40:12.664406,873,4,20,7,0.865812505116558,4,morning,1
0.08098254371867153,please find attached,invoice,.txt,0,0.8493421953075659,0.723506193117305,5,0,2023-08-29 01:11:29.863448,2023-12-01 01:11:29.863448,178,2,27,8,0.6024564773353711,6,afternoon,0
0.3580391645549059,urgent,action required,.js,0,0.06206532274178456,0.6293836228271338,5,0,2023-06-14 12:03:59.188312,2023-10-05 12:03:59.188312,538,2,7,1,0.07855506547022817,2,afternoon,1
0.5195685541900708,payment verification required,your account has been compromised,.zip,0,0.11332035855968636,0.6902972397788946,8,0,2023-06-21 11:37:48.775065,2023-12-16 11:37:48.775065,603,4,3,7,0.7382951332584202,9,evening,1
0.8778502063652909,please find attached,thank you,.pdf,0,0.17329675007206347,0.5708140815327379,2,0,2023-08-19 19:39:37.488018,2024-03-07 19:39:37.488018,543,1,11,1,0.5335271485635539,7,evening,0
0.0953800376227697,please find attached,subscription update,.txt,0,0.03216377279511329,0.48356472108727167,1,0,2023-05-21 08:13:11.179335,2024-04-22 08:13:11.179335,716,3,16,9,0.08975485601638755,6,morning,0
0.8177976961461462,confirm your identity,confirm your identity,.dll,0,0.12660609995669103,0.0013912750356877002,7,0,2023-09-18 04:16:53.135573,2024-06-25 04:16:53.135573,744,4,2,3,0.6265378569224447,9,morning,1
0.7388391081794293,important notice,suspicious activity detected,.dll,0,0.22854659324861692,0.5075073488801706,2,0,2023-09-10 09:35:07.897864,2024-08-10 09:35:07.897864,439,0,29,6,0.8712064871095988,7,evening,1
0.23485402552738488,important notice,confirm your identity,.js,0,0.3468033624484702,0.5070951841144707,6,0,2023-07-20 07:35:00.037229,2023-12-08 07:35:00.037229,383,0,14,2,0.825614192648342,7,afternoon,1
0.2539658878362884,action required,immediate action needed,.exe,1,0.8712318388870246,0.44631455208228943,2,0,2023-06-17 22:59:38.782359,2024-06-06 22:59:38.782359,96,3,26,4,0.3540354814868618,1,evening,1
0.873626722772252,click here,action required,.js,1,0.263693880426906,0.8515594302324114,9,0,2023-12-29 19:45:24.846830,2024-03-09 19:45:24.846830,571,1,20,7,0.800373433275727,4,morning,1
0.3983754760463012,attached file,delivery confirmation,.png,1,0.36595455151015854,0.7533194250709802,5,0,2023-08-18 15:06:59.083326,2023-12-06 15:06:59.083326,734,3,21,4,0.9689186928367332,6,evening,0
0.9776747157829563,action required,payment verification required,.exe,1,0.7684713292639697,0.6492631323392063,6,0,2024-02-09 03:20:47.160645,2024-08-09 03:20:47.160645,320,1,11,1,0.7629231190918407,1,afternoon,1
0.9057654942394949,confirm your identity,important notice,.dll,0,0.9497338061202708,0.5567874779601336,8,0,2024-01-06 08:06:55.908001,2024-11-20 08:06:55.908001,854,3,24,5,0.584821654019805,8,morning,1
0.598380092484685,urgent,suspicious activity detected,.exe,1,0.28621191385517175,0.3046836843527839,6,0,2024-01-28 16:28:06.391195,2024-05-13 16:28:06.391195,531,1,28,9,0.11134477433899637,2,evening,1
0.46006415784386623,survey response required,report,.jpg,0,0.9840155168052663,0.6854743838934506,3,0,2024-02-01 14:18:46.798048,2024-04-01 14:18:46.798048,63,2,6,5,0.23773353433575062,7,morning,0
0.07969921055932105,welcome,report,.jpg,0,0.9157156748589164,0.43404243017976896,6,0,2023-08-08 03:20:23.519692,2024-01-04 03:20:23.519692,642,3,6,9,0.8163807924790523,7,morning,0
0.3307187966444618,your account has been compromised,payment verification required,.dll,1,0.6035165114469087,0.4236476473926446,5,0,2023-12-10 23:17:06.689271,2024-10-22 23:17:06.689271,959,2,8,7,0.3139077262046005,9,morning,1
0.7821700047342439,security alert,click here,.exe,0,0.8883618113995283,0.5806605208624831,7,0,2023-05-24 03:35:58.059209,2023-12-07 03:35:58.059209,223,2,11,7,0.7132779396699196,1,morning,1
0.058414879349544924,verify your account,verify your account,.js,1,0.3349300030005947,0.07472483770920446,3,0,2023-11-30 13:56:57.070974,2024-06-09 13:56:57.070974,284,4,27,2,0.15440676688387378,3,morning,1
0.25393395063017454,action required,urgent,.dll,0,0.5595461792529831,0.1682455897316486,6,0,2024-03-16 08:45:57.335459,2024-09-17 08:45:57.335459,249,3,16,3,0.009286110757253496,4,morning,1
0.8634264183933098,confirmation,attached file,.png,1,0.9020591923817286,0.9477342198897193,3,0,2024-04-12 07:23:31.848597,2025-03-31 07:23:31.848597,360,3,1,7,0.07577239311682216,8,morning,0
0.10351104832820257,delivery confirmation,delivery confirmation,.pdf,0,0.820276707344562,0.9599838327328222,9,0,2023-08-28 15:18:25.546453,2024-03-13 15:18:25.546453,411,2,21,8,0.06178526529755801,8,morning,0
0.6829727702219717,security alert,account suspension,.js,1,0.1279391982372352,0.015491241689768898,6,0,2023-07-22 00:26:32.430964,2023-12-01 00:26:32.430964,86,2,25,1,0.28886584995901465,1,evening,1
0.26541799528822185,action required,account suspension,.zip,1,0.34583201283115517,0.23453129302256925,7,0,2024-04-06 06:21:11.660312,2024-08-15 06:21:11.660312,892,4,5,9,0.4987362296464434,6,afternoon,1
0.8137115264638628,confirmation,feedback request,.pdf,0,0.12275134235403451,0.6679976730634954,1,0,2023-12-02 15:57:25.423588,2024-07-31 15:57:25.423588,389,1,15,2,0.8653340441180488,7,morning,0
0.7005844146227227,click here,confirm your identity,.dll,1,0.9367178951393823,0.6695914837912734,4,0,2023-06-23 11:17:33.524731,2023-09-30 11:17:33.524731,859,4,23,1,0.1968897866930931,4,morning,1
0.27794494669312175,your account has been compromised,your account has been compromised,.exe,0,0.7144794545029955,0.17437235617859725,5,0,2023-07-07 21:46:57.801493,2023-10-08 21:46:57.801493,797,1,10,1,0.4687183408843446,4,morning,1
0.8876340304837007,immediate action needed,immediate action needed,.exe,0,0.9712343471348223,0.2229746910105317,8,0,2023-08-06 12:24:19.599639,2024-06-20 12:24:19.599639,553,2,15,2,0.787790065526994,7,evening,1
0.8785479563701777,subscription update,feedback requested,.png,1,0.4218624051600175,0.365897947514492,5,0,2023-07-31 05:01:42.422259,2024-07-21 05:01:42.422259,956,4,11,2,0.999655006704474,4,afternoon,0
0.09163023002095416,unauthorized access,urgent,.zip,1,0.6988238428233113,0.7915859150370157,9,0,2023-04-28 01:35:37.096091,2024-04-13 01:35:37.096091,111,3,11,3,0.21782653280151165,5,evening,1
0.04453851357471117,security alert,action required,.zip,1,0.24801524416544185,0.8667127397595552,9,0,2023-07-31 18:02:56.355417,2023-11-25 18:02:56.355417,420,4,26,8,0.9762623895652468,1,evening,1
0.8159468987730751,meeting,survey response required,.png,0,0.7116986026399752,0.005819426547838291,7,0,2023-07-04 01:16:12.891349,2024-06-13 01:16:12.891349,848,4,11,5,0.211595363637347,5,evening,0
0.9969246320347884,newsletter,invoice,.pdf,1,0.5499988084671225,0.645310465625778,1,0,2024-01-14 12:58:57.875285,2024-03-28 12:58:57.875285,150,3,12,3,0.022556148627194905,8,evening,0
0.47709870963853973,announcement,details attached,.jpg,0,0.2345848508345456,0.3004587289693229,6,0,2024-03-12 20:46:35.662971,2024-07-28 20:46:35.662971,516,4,7,9,0.7986665938002864,5,morning,0
0.35776659201654404,suspicious activity detected,payment verification required,.dll,1,0.5154010123643733,0.8028570067865737,8,0,2024-01-04 23:09:36.237069,2024-11-24 23:09:36.237069,51,1,1,6,0.8883421455632592,6,afternoon,1
0.5806457617932738,your account has been compromised,confirm your identity,.zip,0,0.559495975309649,0.8539139505916974,8,0,2023-09-13 12:20:51.979300,2023-10-16 12:20:51.979300,794,1,3,7,0.6919233757607398,2,evening,1
0.32734748092860166,security alert,immediate action needed,.exe,0,0.2491125271536606,0.1834539425456524,8,0,2023-09-04 19:29:47.680394,2024-07-08 19:29:47.680394,147,1,13,4,0.9280802120183501,3,morning,1
0.5843715889078492,delivery confirmation,confirmation,.png,0,0.27051771548100834,0.975045131948304,6,0,2024-01-19 08:33:08.604986,2024-09-10 08:33:08.604986,282,0,4,3,0.02664615772220691,1,evening,0
0.8137192641809275,welcome,confirmation,.pdf,0,0.010808984913325603,0.17528983379575724,2,0,2023-05-18 04:03:11.735618,2023-06-16 04:03:11.735618,623,0,28,4,0.7581151917902502,8,evening,0
0.26680290587942035,attached file,survey response required,.txt,1,0.27748172172962493,0.49153932943960077,5,0,2024-01-06 17:20:55.597876,2024-08-20 17:20:55.597876,658,3,20,9,0.09945733797995271,9,afternoon,0
0.49876090865601885,newsletter,newsletter,.png,0,0.9198482934986993,0.5903592774382596,9,0,2023-11-28 21:02:43.876890,2024-07-13 21:02:43.876890,743,1,22,4,0.9352481955689187,1,morning,0
0.5752373146624421,urgent,immediate action needed,.exe,1,0.25533328965463453,0.36054539024305277,5,0,2024-01-30 08:14:27.144162,2024-06-12 08:14:27.144162,501,2,3,4,0.9365485829750729,7,morning,1
0.7407378094631187,delivery confirmation,welcome,.png,0,0.07687399467514566,0.9077406700931202,9,0,2024-04-13 23:55:15.921943,2025-03-24 23:55:15.921943,293,2,7,1,0.7677808281934312,5,evening,0
0.4418630465938568,security alert,account locked,.dll,1,0.9446311528737227,0.5776545391270381,8,0,2023-10-16 21:04:38.828833,2024-09-17 21:04:38.828833,166,1,23,8,0.007396355834761947,7,evening,1
0.08872199684173887,suspicious activity detected,unauthorized access,.exe,1,0.8119544003085575,0.6902387836110523,5,0,2023-08-29 14:22:37.950089,2023-12-07 14:22:37.950089,893,0,29,3,0.5903721010225584,5,morning,1
0.8236902096313345,verify your account,unauthorized access,.exe,1,0.8107419824945976,0.1542674458792409,6,0,2023-10-01 13:57:52.499543,2024-05-18 13:57:52.499543,125,0,24,1,0.6630144923025566,8,evening,1
0.4016500549723835,delivery confirmation,please find attached,.jpg,1,0.8975013483916605,0.6236618004410702,4,0,2023-08-18 06:55:43.957750,2024-07-12 06:55:43.957750,121,2,15,1,0.2227640124268011,9,morning,0
0.15499543546459849,delivery confirmation,details attached,.png,0,0.8358190027007473,0.30535354918609736,3,0,2023-07-06 06:06:35.489983,2024-04-07 06:06:35.489983,884,0,13,3,0.8281500892471644,6,morning,0
0.30971062216814693,feedback request,please find attached,.pdf,0,0.42600050170201686,0.05744009432496744,7,0,2023-12-30 20:37:50.414555,2024-05-18 20:37:50.414555,980,4,3,6,0.4415848872191669,3,afternoon,0
0.6687484789423046,account update,welcome,.doc,0,0.4753937576723898,0.5118415007537167,8,0,2024-04-08 06:18:38.023426,2024-06-18 06:18:38.023426,584,0,9,2,0.21446326985554487,2,evening,0
0.27127923931372233,please find attached,announcement,.png,1,0.5458910871696159,0.41362225984023493,7,0,2023-10-10 01:08:24.083349,2024-05-14 01:08:24.083349,156,0,9,8,0.3713697517084441,4,afternoon,0
0.3012269076513169,important notice,important notice,.zip,0,0.13514588752115286,0.6082412020012674,9,0,2023-06-14 12:13:30.291167,2023-12-28 12:13:30.291167,161,4,2,8,0.8654456972759623,6,afternoon,1
0.36613393087526647,password reset,security alert,.exe,1,0.480358472106472,0.35705994115469497,1,0,2023-09-26 02:34:57.050709,2024-07-30 02:34:57.050709,805,3,3,6,0.6920375290196638,5,evening,1
0.7907166950764055,important notice,click here,.zip,0,0.38147861131812166,0.2982515765644661,4,0,2024-01-07 12:41:49.112487,2024-10-26 12:41:49.112487,335,2,22,2,0.2685391267131999,1,morning,1
0.6751160793600074,immediate action needed,password reset,.zip,1,0.59555675645271,0.2356671799356952,8,0,2023-09-07 17:26:15.953320,2024-06-15 17:26:15.953320,262,0,22,9,0.44246456287780966,6,morning,1
0.7396116216861874,meeting,newsletter,.jpg,1,0.8791034516093222,0.6641073120621771,1,0,2023-05-07 18:46:36.477649,2023-07-02 18:46:36.477649,483,1,3,9,0.9676425864875887,7,evening,0
0.6557859294929212,survey response required,confirmation,.doc,0,0.6154833911810028,0.4908429350196749,3,0,2024-02-23 18:38:26.227946,2024-09-09 18:38:26.227946,775,3,28,5,0.38862976349922507,5,morning,0
0.30296057817065636,confirm your identity,immediate action needed,.dll,1,0.6715451970805929,0.5189908745322442,3,0,2023-04-21 07:46:57.663199,2023-05-30 07:46:57.663199,859,1,11,7,0.6797841361736282,7,morning,1
0.24846962035990927,survey response required,welcome,.jpg,1,0.5316187596698299,0.08412318452834944,4,0,2024-01-10 04:11:38.713032,2024-08-19 04:11:38.713032,481,4,16,4,0.14751355647392062,6,afternoon,0
0.0580058574457023,confirmation,survey response required,.txt,0,0.5282799135839313,0.20658967124226768,8,0,2023-12-22 12:56:08.706172,2024-01-27 12:56:08.706172,919,3,28,1,0.21536336872010065,9,evening,0
0.525585629987944,verify your account,unauthorized access,.exe,0,0.9994589812218144,0.8148418415864541,5,0,2024-03-28 00:50:48.557908,2024-08-02 00:50:48.557908,142,2,17,5,0.5955810144257137,1,morning,1
0.029505197623797885,unauthorized access,action required,.exe,1,0.051364838737586016,0.7953118217444534,7,0,2023-08-08 16:47:34.862525,2024-07-12 16:47:34.862525,818,0,28,5,0.8665266381605027,6,evening,1
0.34876053450555256,please find attached,confirmation,.txt,0,0.42385122558357013,0.21575240624931935,6,0,2023-09-10 01:30:07.765118,2024-08-06 01:30:07.765118,612,2,15,4,0.336606792905601,3,afternoon,0
0.6104471891483437,your account has been compromised,important notice,.dll,1,0.24908709160289955,0.14898221519572874,5,0,2023-08-18 02:21:41.530772,2024-06-25 02:21:41.530772,309,0,29,2,0.9522415291902743,6,morning,1
0.7459155381856644,newsletter,please find attached,.jpg,1,0.8128838828042395,0.8863265364514193,3,0,2023-11-26 03:55:37.019802,2024-01-02 03:55:37.019802,767,4,1,2,0.03563826752656585,9,morning,0
0.19765222263632443,confirm your identity,immediate action needed,.js,1,0.21478655277679592,0.29303186153606753,8,0,2024-03-17 14:27:00.074655,2024-10-11 14:27:00.074655,499,0,1,7,0.16649307206044506,3,evening,1
0.9526930440705808,unauthorized access,payment verification required,.zip,1,0.8447108885939222,0.28341107567882906,3,0,2023-12-15 09:50:44.069443,2024-08-07 09:50:44.069443,100,4,16,2,0.4391477318755941,7,afternoon,1
0.3999406610497457,password reset,account suspension,.zip,0,0.8198018898264635,0.3275485543482305,8,0,2023-08-29 07:13:08.754705,2024-06-04 07:13:08.754705,820,3,21,2,0.3280514453077358,9,afternoon,1
0.9790735620086141,important notice,confirm your identity,.js,0,0.6707834527422266,0.08754370263278555,7,0,2023-05-09 06:17:15.411947,2023-05-14 06:17:15.411947,302,1,6,6,0.3346397908588762,5,afternoon,1
0.7933502847989516,invoice,feedback requested,.doc,0,0.6204027109229685,0.451749463985889,5,0,2023-12-29 15:48:36.351937,2024-10-24 15:48:36.351937,813,2,24,2,0.5104770783471934,8,morning,0
0.64817638200937,security alert,urgent,.dll,0,0.07101079032275881,0.7482545478526014,2,0,2023-08-18 06:03:24.252590,2023-09-06 06:03:24.252590,172,3,26,8,0.5565834253031997,5,afternoon,1
0.03715610998704577,feedback request,subscription update,.txt,0,0.41043904143998655,0.1480781260415761,1,0,2024-02-15 18:51:13.570517,2025-01-25 18:51:13.570517,236,3,25,7,0.5515138235758446,1,morning,0
0.20811336593541296,delivery confirmation,survey response required,.txt,1,0.6119014873070087,0.9880702881477795,6,0,2024-01-04 18:28:42.324333,2024-03-09 18:28:42.324333,320,4,1,2,0.7094594023027776,8,morning,0
0.519192994874809,action required,unauthorized access,.zip,1,0.8089086907662106,0.5226283201560277,2,0,2023-09-15 05:07:49.805358,2024-01-05 05:07:49.805358,159,2,19,9,0.892094617679762,8,morning,1
0.34546747647119114,action required,urgent,.zip,1,0.5552414483468817,0.6507837682413935,4,0,2023-06-23 23:02:35.599121,2023-12-16 23:02:35.599121,279,2,25,6,0.31906027094765543,8,morning,1
0.7385638209364898,please find attached,subscription update,.pdf,0,0.26222462021702975,0.6213803837286513,4,0,2024-01-15 04:57:06.519028,2024-03-02 04:57:06.519028,118,3,25,9,0.3989556604550133,7,afternoon,0
0.8579122930843683,action required,confirm your identity,.js,0,0.1967712707353545,0.25536653074953575,7,0,2023-08-23 04:15:48.541716,2024-01-01 04:15:48.541716,146,0,17,8,0.807850387521407,1,afternoon,1
0.6698742905977293,click here,payment verification required,.js,0,0.0321228252332425,0.6350680747044142,1,0,2023-09-20 02:10:11.069508,2024-06-17 02:10:11.069508,612,0,24,5,0.7403047049902696,1,evening,1
0.18488787966253217,urgent,password reset,.exe,0,0.3574306708471141,0.402252888600629,4,0,2023-10-15 15:04:09.513632,2024-07-01 15:04:09.513632,309,4,28,9,0.18351497041550124,6,afternoon,1
0.9428871019382643,welcome,details attached,.png,0,0.12946468729450444,0.17770329949943875,5,0,2024-02-19 20:33:43.346126,2024-04-30 20:33:43.346126,663,3,24,2,0.009974195673313924,4,afternoon,0
0.021714058892469024,click here,account suspension,.exe,1,0.695017973518983,0.9128503863022822,1,0,2023-08-13 16:50:08.453467,2024-06-08 16:50:08.453467,400,0,29,7,0.5778262714409141,5,morning,1
0.4640782396385932,account suspension,unauthorized access,.dll,1,0.7761153638408863,0.9020660607663926,7,0,2023-07-03 20:19:41.905689,2023-12-17 20:19:41.905689,354,3,22,7,0.724564583677829,1,afternoon,1
0.5839479631134932,immediate action needed,security alert,.exe,0,0.17259305276726233,0.7533031393628828,2,0,2024-01-03 23:59:15.375111,2024-09-19 23:59:15.375111,374,1,3,5,0.30333904258509936,8,afternoon,1
0.4019880617604086,verify your account,payment verification required,.dll,1,0.28004014256709986,0.2901206070145713,2,0,2023-06-11 15:37:42.341675,2024-04-30 15:37:42.341675,580,2,25,3,0.5542103031148392,2,afternoon,1
0.5207269709552405,survey response required,invoice,.pdf,0,0.594986688206199,0.8426633024867124,6,0,2024-04-05 04:48:30.287887,2024-04-10 04:48:30.287887,482,3,3,6,0.6238888841994416,1,morning,0
0.9168031909028622,details attached,meeting,.png,0,0.9994616635861482,0.057418129757655256,7,0,2023-12-14 20:21:28.686844,2024-06-01 20:21:28.686844,561,2,14,5,0.10989607526786893,6,evening,0
0.7746053882939121,invoice,announcement,.jpg,1,0.006375574929268546,0.7582739076446074,4,0,2024-03-11 20:45:30.680056,2024-09-20 20:45:30.680056,586,3,15,6,0.5901208802871057,3,afternoon,0
0.5749571095250121,urgent,security alert,.exe,0,0.6735450972159153,0.6965109637469916,5,0,2023-10-30 17:26:37.241216,2024-10-02 17:26:37.241216,769,4,1,1,0.8223407004406741,5,evening,1
0.07590577231253648,account suspension,click here,.js,1,0.20282150990463688,0.4332507705770704,7,0,2023-11-30 00:30:48.165082,2023-12-24 00:30:48.165082,340,0,15,9,0.6731575004582191,1,morning,1
0.08489010245434991,subscription update,newsletter,.jpg,1,0.24687453859694553,0.8552882795257659,9,0,2024-02-15 23:26:00.712557,2024-07-13 23:26:00.712557,608,1,26,6,0.9778588930888747,3,evening,0
0.8901140102806019,survey response required,announcement,.jpg,1,0.3870692679255452,0.15470008997116325,9,0,2023-05-03 01:36:41.803230,2023-11-07 01:36:41.803230,905,4,9,8,0.8897225929899385,5,morning,0
0.6811252635552808,attached file,invoice,.png,1,0.21708330980402746,0.061898360349227244,3,0,2023-10-15 07:36:37.113788,2023-10-19 07:36:37.113788,475,3,26,7,0.11584963946118265,5,morning,0
0.5682056642907172,welcome,welcome,.pdf,0,0.0005095480377745876,0.5412244541436471,9,0,2023-05-27 05:30:30.319433,2024-04-14 05:30:30.319433,496,0,26,5,0.47853838721108843,6,evening,0
0.6181797774406836,account locked,account locked,.dll,0,0.06951004893585955,0.4528579861996008,3,0,2023-06-16 10:12:57.618871,2023-12-17 10:12:57.618871,772,4,24,4,0.2280333201883754,7,evening,1
0.6575928434479799,delivery confirmation,feedback requested,.pdf,1,0.24351215437296514,0.11280946601081232,8,0,2023-06-22 07:06:43.344273,2024-02-05 07:06:43.344273,314,4,19,5,0.7045661259957814,9,afternoon,0
0.11379550068920197,attached file,confirmation,.jpg,1,0.40264733937114394,0.4806437124109524,3,0,2023-09-30 23:31:57.756744,2024-05-25 23:31:57.756744,908,0,26,3,0.26466399140306174,6,evening,0
0.27792145609267116,feedback request,survey response required,.txt,1,0.618244199954703,0.6191228715574594,4,0,2023-09-15 05:38:03.887313,2023-12-20 05:38:03.887313,954,3,12,1,0.32246519908177584,2,afternoon,0
0.7935429818051584,announcement,invoice,.pdf,0,0.5249519975619382,0.11422129036304363,7,0,2023-12-11 09:59:33.052054,2024-08-15 09:59:33.052054,861,4,19,3,0.6398233342178229,5,afternoon,0
0.2829564896611967,security alert,immediate action needed,.js,1,0.650558130696409,0.636378686856609,8,0,2023-05-31 05:09:53.269475,2023-10-10 05:09:53.269475,416,0,29,3,0.6008328570819178,4,afternoon,1
0.26423661092200745,immediate action needed,confirm your identity,.zip,1,0.3526214431033231,0.31191206650781134,6,0,2023-05-10 09:36:37.305521,2023-11-04 09:36:37.305521,280,1,17,7,0.01493857586805647,4,evening,1
0.4808812750623501,confirm your identity,account locked,.zip,0,0.17039959755163647,0.7269386501229106,4,0,2024-01-26 19:10:43.547553,2024-02-21 19:10:43.547553,187,0,23,2,0.27163589226323304,5,afternoon,1
0.15567777021234463,security alert,account locked,.exe,0,0.3572434815810107,0.47559132298142726,7,0,2024-03-25 02:41:18.768966,2024-07-22 02:41:18.768966,884,3,4,9,0.16923277129308212,6,morning,1
0.9736954545095478,announcement,confirmation,.txt,1,0.29433230685555856,0.27390001751170545,1,0,2023-09-03 03:11:08.655403,2024-02-12 03:11:08.655403,341,1,4,2,0.37997404349630337,1,morning,0
0.747321757430545,report,attached file,.png,1,0.8966300313840824,0.17774590833705117,1,0,2023-09-12 15:20:36.850548,2023-10-09 15:20:36.850548,922,3,27,4,0.23422420271377398,8,morning,0
0.1351055131725769,urgent,account suspension,.exe,0,0.5738247519547778,0.7603827156692753,9,0,2024-01-12 23:33:12.226488,2024-05-30 23:33:12.226488,893,2,1,1,0.7501001479476722,5,evening,1
0.11323362496030531,payment verification required,immediate action needed,.js,0,0.6852403000754846,0.7204133048997443,8,0,2024-03-29 05:57:27.419209,2025-03-14 05:57:27.419209,297,4,2,5,0.41829321080572157,1,evening,1
0.38812036652999027,meeting,please find attached,.doc,0,0.3788165292754827,0.2119687734383039,9,0,2023-07-03 17:06:26.165751,2023-07-31 17:06:26.165751,748,2,18,3,0.3710294341605608,3,evening,0
0.348984175381034,urgent,security alert,.js,1,0.6024198791209893,0.3228927043034515,7,0,2023-11-18 18:49:12.878223,2024-08-11 18:49:12.878223,342,2,8,8,0.7949487244631462,8,evening,1
0.16586781403553064,important notice,urgent,.js,1,0.2499751768624623,0.5431034868876777,1,0,2023-04-24 19:59:17.217088,2023-10-20 19:59:17.217088,981,1,27,2,0.8629537917946631,3,afternoon,1
0.6813469025403597,please find attached,newsletter,.jpg,1,0.3295099103485748,0.5737808558139894,2,0,2023-05-25 23:55:57.717504,2023-12-08 23:55:57.717504,320,1,23,2,0.42386605083273643,8,evening,0
0.6063793444595305,account locked,payment verification required,.exe,0,0.6314722170320842,0.14729713569694602,3,0,2024-02-13 22:17:32.194652,2024-08-25 22:17:32.194652,823,0,13,6,0.23405939100586493,1,morning,1
0.7430836020792638,payment verification required,click here,.zip,1,0.702658171673662,0.3749961548513503,1,0,2024-03-22 07:25:07.179824,2025-03-10 07:25:07.179824,712,1,22,1,0.5431319018266616,4,afternoon,1
0.6379321093840146,invitation,feedback requested,.jpg,0,0.13506778194663072,0.9382950791553345,8,0,2024-01-07 06:13:41.940020,2024-07-16 06:13:41.940020,432,2,27,3,0.3667327741061033,8,evening,0
0.6999543465564557,confirm your identity,payment verification required,.exe,0,0.07323411948516612,0.1558821849879679,9,0,2024-01-31 01:41:06.215642,2024-07-28 01:41:06.215642,628,0,1,5,0.48790329147666833,4,morning,1
0.3611171673223156,verify your account,confirm your identity,.dll,1,0.6241739362733045,0.9451582692352467,6,0,2023-12-09 13:50:58.982968,2024-06-18 13:50:58.982968,826,4,2,3,0.7054167394314821,7,morning,1
0.5418372101865457,account suspension,account locked,.zip,0,0.8855892900034317,0.8069715000260559,6,0,2023-10-02 22:07:54.574202,2024-06-27 22:07:54.574202,961,4,29,4,0.8180385834782614,3,morning,1
0.7736636424628487,delivery confirmation,survey response required,.jpg,1,0.23716512945740353,0.3666713636505117,2,0,2023-11-12 23:59:39.231243,2024-09-29 23:59:39.231243,331,0,9,6,0.22477902583403186,5,evening,0
0.9073439526988742,important notice,click here,.exe,1,0.6495522699298731,0.6849056109545859,7,0,2023-09-14 22:11:10.784455,2024-02-19 22:11:10.784455,270,1,21,8,0.11902792210100654,3,afternoon,1
0.3643422151421367,account update,delivery confirmation,.jpg,1,0.282181212250566,0.24380716583669548,4,0,2023-11-23 22:04:57.167721,2023-12-22 22:04:57.167721,55,3,12,6,0.03907984959980515,1,morning,0
0.39580794128817354,welcome,report,.doc,1,0.22705763748508112,0.22424654781748632,6,0,2024-02-24 09:56:41.285660,2024-03-05 09:56:41.285660,566,2,10,2,0.988226037697645,6,morning,0
0.13196193711489246,your account has been compromised,password reset,.js,0,0.8050076234837877,0.6064657077614981,5,0,2024-02-19 21:02:23.421490,2024-05-15 21:02:23.421490,963,2,15,2,0.34939702988278487,7,afternoon,1
0.5760246722339802,immediate action needed,confirm your identity,.exe,0,0.1412461278947701,0.01298314876283091,7,0,2024-04-06 01:01:57.843496,2024-12-19 01:01:57.843496,182,2,22,8,0.7090831550683769,6,afternoon,1
0.07394999210426889,attached file,announcement,.doc,0,0.23619822734012264,0.5466221738509857,3,0,2024-02-24 21:00:43.025361,2024-06-03 21:00:43.025361,474,2,27,4,0.9263684439101186,7,evening,0
0.803638223050473,action required,click here,.dll,0,0.5429774385162931,0.5893961630696232,7,0,2024-04-12 19:37:39.689186,2025-02-24 19:37:39.689186,896,3,7,6,0.30554414052682144,2,afternoon,1
0.4684884213885713,meeting,delivery confirmation,.txt,1,0.3647850047550151,0.31855080634737465,2,0,2023-09-07 05:38:40.027140,2023-12-07 05:38:40.027140,352,1,24,8,0.9403386362263122,3,evening,0
0.6068460240770971,survey response required,details attached,.pdf,0,0.5993625781979461,0.45044214106443015,6,0,2023-10-04 05:03:33.524171,2024-03-04 05:03:33.524171,436,3,22,3,0.4800620474061166,4,evening,0
0.8013112509894895,please find attached,subscription update,.doc,0,0.1639585685654652,0.15888838474571976,8,0,2023-12-19 21:19:00.068295,2024-05-29 21:19:00.068295,135,3,12,4,0.3781945628271056,1,morning,0
